idOceny;idAktor
251399;36
251400;1
251401;37
251402;77
251403;97
251404;69
251405;89
251406;19
251407;41
251408;27
251409;43
251410;41
251411;59
251412;65
251413;30
251414;66
251415;67
251416;42
251417;23
251418;13
251419;96
251420;65
251421;11
251422;21
251423;56
251424;95
251425;16
251426;87
251427;93
251428;6
251429;1
251430;74
251431;72
251432;49
251433;16
251434;31
251435;97
251436;73
251437;61
251438;39
251439;74
251440;90
251441;20
251442;49
251443;90
251444;39
251445;25
251446;93
251447;62
251448;89
251449;85
251450;83
251451;25
251452;76
251453;44
251454;96
251455;42
251456;33
251457;74
251458;47
251459;57
251460;30
251461;13
251462;94
251463;0
251464;79
251465;53
251466;28
251467;73
251468;35
251469;64
251470;4
251471;59
251472;26
251473;45
251474;87
251475;57
251476;86
251477;40
251478;65
251479;39
251480;78
251481;47
251482;58
251483;23
251484;95
251485;12
251486;85
251487;81
251488;94
251489;13
251490;19
251491;90
251492;51
251493;62
251494;80
251495;50
251496;88
251497;23
251498;37
251499;77
251500;79
251501;7
251502;5
251503;39
251504;81
251505;92
251506;14
251507;95
251508;7
251509;82
251510;65
251511;72
251512;66
251513;7
251514;43
251515;53
251516;41
251517;1
251518;28
251519;69
251520;65
251521;10
251522;19
251523;7
251524;23
251525;41
251526;74
251527;19
251528;96
251529;63
251530;52
251531;5
251532;20
251533;0
251534;68
251535;69
251536;85
251537;24
251538;82
251539;99
251540;53
251541;53
251542;94
251543;78
251544;66
251545;86
251546;14
251547;26
251548;68
251549;5
251550;54
251551;88
251552;27
251553;58
251554;18
251555;71
251556;5
251557;12
251558;47
251559;85
251560;58
251561;96
251562;97
251563;57
251564;94
251565;67
251566;25
251567;7
251568;79
251569;56
251570;51
251571;1
251572;67
251573;33
251574;9
251575;56
251576;44
251577;35
251578;50
251579;43
251580;59
251581;41
251582;40
251583;50
251584;78
251585;13
251586;97
251587;89
251588;44
251589;80
251590;0
251591;44
251592;22
251593;0
251594;47
251595;80
251596;49
251597;21
251598;54
251599;59
251600;44
251601;13
251602;32
251603;44
251604;55
251605;16
251606;70
251607;79
251608;55
251609;39
251610;47
251611;71
251612;23
251613;21
251614;10
251615;35
251616;9
251617;62
251618;53
251619;19
251620;51
251621;0
251622;34
251623;15
251624;83
251625;3
251626;97
251627;85
251628;21
251629;42
251630;75
251631;41
251632;59
251633;20
251634;17
251635;51
251636;98
251637;31
251638;51
251639;76
251640;98
251641;74
251642;57
251643;81
251644;96
251645;29
251646;52
251647;39
251648;34
251649;27
251650;56
251651;8
251652;58
251653;2
251654;80
251655;91
251656;33
251657;82
251658;81
251659;14
251660;89
251661;92
251662;63
251663;88
251664;13
251665;39
251666;65
251667;0
251668;12
251669;58
251670;90
251671;76
251672;3
251673;17
251674;93
251675;69
251676;17
251677;37
251678;75
251679;88
251680;32
251681;59
251682;96
251683;89
251684;59
251685;31
251686;78
251687;91
251688;55
251689;31
251690;40
251691;19
251692;8
251693;91
251694;53
251695;35
251696;64
251697;13
251698;13
251699;64
251700;41
251701;18
251702;35
251703;80
251704;95
251705;57
251706;75
251707;82
251708;26
251709;20
251710;93
251711;14
251712;63
251713;85
251714;96
251715;62
251716;67
251717;57
251718;79
251719;34
251720;2
251721;75
251722;67
251723;8
251724;40
251725;54
251726;50
251727;78
251728;72
251729;54
251730;16
251731;40
251732;58
251733;94
251734;57
251735;95
251736;69
251737;17
251738;2
251739;34
251740;68
251741;9
251742;41
251743;41
251744;61
251745;39
251746;76
251747;21
251748;79
251749;82
251750;97
251751;73
251752;99
251753;82
251754;96
251755;50
251756;69
251757;43
251758;45
251759;16
251760;95
251761;77
251762;76
251763;29
251764;5
251765;32
251766;63
251767;57
251768;72
251769;96
251770;57
251771;79
251772;13
251773;90
251774;77
251775;65
251776;84
251777;53
251778;42
251779;37
251780;31
251781;70
251782;47
251783;51
251784;97
251785;14
251786;77
251787;23
251788;65
251789;0
251790;51
251791;34
251792;5
251793;93
251794;83
251795;33
251796;81
251797;14
251798;21
251799;23
251800;54
251801;42
251802;82
251803;54
251804;12
251805;40
251806;78
251807;24
251808;50
251809;95
251810;96
251811;14
251812;68
251813;28
251814;2
251815;69
251816;44
251817;36
251818;82
251819;34
251820;9
251821;23
251822;26
251823;79
251824;50
251825;86
251826;18
251827;88
251828;61
251829;99
251830;29
251831;24
251832;97
251833;62
251834;12
251835;85
251836;20
251837;44
251838;31
251839;5
251840;58
251841;75
251842;64
251843;97
251844;93
251845;6
251846;49
251847;32
251848;25
251849;2
251850;91
251851;62
251852;42
251853;78
251854;40
251855;83
251856;77
251857;69
251858;42
251859;35
251860;67
251861;25
251862;89
251863;55
251864;6
251865;83
251866;60
251867;16
251868;17
251869;16
251870;48
251871;55
251872;19
251873;6
251874;49
251875;92
251876;25
251877;50
251878;36
251879;73
251880;48
251881;55
251882;10
251883;56
251884;32
251885;5
251886;71
251887;33
251888;56
251889;16
251890;7
251891;11
251892;97
251893;10
251894;47
251895;66
251896;58
251897;72
251898;99
251899;91
251900;75
251901;10
251902;71
251903;63
251904;72
251905;27
251906;80
251907;26
251908;95
251909;68
251910;34
251911;88
251912;1
251913;14
251914;77
251915;16
251916;96
251917;37
251918;80
251919;1
251920;83
251921;98
251922;73
251923;80
251924;47
251925;26
251926;59
251927;15
251928;51
251929;83
251930;52
251931;89
251932;49
251933;43
251934;15
251935;10
251936;82
251937;80
251938;13
251939;32
251940;36
251941;80
251942;30
251943;66
251944;90
251945;58
251946;76
251947;63
251948;7
251949;7
251950;15
251951;40
251952;16
251953;20
251954;41
251955;43
251956;75
251957;31
251958;57
251959;46
251960;22
251961;84
251962;37
251963;29
251964;87
251965;3
251966;25
251967;11
251968;76
251969;97
251970;63
251971;12
251972;42
251973;57
251974;90
251975;18
251976;62
251977;33
251978;56
251979;6
251980;61
251981;75
251982;57
251983;69
251984;93
251985;60
251986;53
251987;46
251988;49
251989;58
251990;10
251991;18
251992;88
251993;11
251994;38
251995;90
251996;44
251997;40
251998;42
251999;48
252000;88
252001;67
252002;25
252003;12
252004;34
252005;25
252006;51
252007;12
252008;65
252009;55
252010;77
252011;2
252012;14
252013;68
252014;11
252015;38
252016;0
252017;73
252018;57
252019;91
252020;7
252021;84
252022;61
252023;3
252024;77
252025;58
252026;63
252027;64
252028;17
252029;65
252030;58
252031;79
252032;58
252033;82
252034;62
252035;7
252036;62
252037;32
252038;27
252039;22
252040;61
252041;90
252042;84
252043;22
252044;91
252045;38
252046;70
252047;54
252048;3
252049;19
252050;21
252051;29
252052;93
252053;6
252054;22
252055;3
252056;65
252057;85
252058;76
252059;11
252060;85
252061;57
252062;39
252063;63
252064;3
252065;43
252066;68
252067;78
252068;32
252069;86
252070;94
252071;34
252072;27
252073;0
252074;98
252075;79
252076;35
252077;56
252078;93
252079;79
252080;3
252081;88
252082;46
252083;48
252084;16
252085;97
252086;38
252087;98
252088;9
252089;37
252090;95
252091;80
252092;92
252093;92
252094;80
252095;42
252096;87
252097;83
252098;97
252099;56
252100;38
252101;63
252102;97
252103;14
252104;28
252105;13
252106;40
252107;2
252108;69
252109;48
252110;21
252111;94
252112;61
252113;24
252114;3
252115;36
252116;59
252117;59
252118;76
252119;34
252120;34
252121;39
252122;81
252123;21
252124;66
252125;6
252126;84
252127;56
252128;59
252129;71
252130;53
252131;93
252132;78
252133;98
252134;95
252135;15
252136;57
252137;49
252138;5
252139;42
252140;5
252141;7
252142;62
252143;80
252144;14
252145;68
252146;13
252147;85
252148;1
252149;66
252150;6
252151;46
252152;87
252153;52
252154;25
252155;60
252156;70
252157;69
252158;57
252159;16
252160;70
252161;80
252162;96
252163;22
252164;92
252165;62
252166;49
252167;28
252168;59
252169;43
252170;13
252171;89
252172;15
252173;30
252174;41
252175;58
252176;75
252177;84
252178;48
252179;71
252180;80
252181;34
252182;15
252183;90
252184;49
252185;37
252186;10
252187;65
252188;61
252189;87
252190;0
252191;46
252192;15
252193;33
252194;6
252195;7
252196;62
252197;73
252198;4
252199;6
252200;33
252201;60
252202;51
252203;72
252204;52
252205;31
252206;22
252207;76
252208;67
252209;12
252210;44
252211;80
252212;74
252213;62
252214;0
252215;33
252216;62
252217;9
252218;45
252219;98
252220;28
252221;74
252222;53
252223;76
252224;0
252225;8
252226;84
252227;72
252228;94
252229;47
252230;5
252231;25
252232;43
252233;69
252234;96
252235;1
252236;91
252237;18
252238;70
252239;69
252240;32
252241;97
252242;58
252243;37
252244;16
252245;73
252246;53
252247;94
252248;19
252249;65
252250;56
252251;44
252252;90
252253;6
252254;9
252255;51
252256;18
252257;4
252258;52
252259;46
252260;12
252261;97
252262;29
252263;86
252264;79
252265;44
252266;66
252267;52
252268;48
252269;28
252270;73
252271;99
252272;18
252273;22
252274;93
252275;77
252276;63
252277;99
252278;12
252279;86
252280;50
252281;42
252282;39
252283;78
252284;9
252285;3
252286;35
252287;61
252288;42
252289;42
252290;52
252291;96
252292;72
252293;64
252294;39
252295;7
252296;72
252297;61
252298;38
252299;73
252300;10
252301;54
252302;97
252303;38
252304;52
252305;78
252306;79
252307;43
252308;36
252309;67
252310;69
252311;11
252312;57
252313;16
252314;50
252315;97
252316;90
252317;17
252318;56
252319;19
252320;26
252321;72
252322;61
252323;73
252324;1
252325;53
252326;76
252327;69
252328;66
252329;61
252330;40
252331;52
252332;42
252333;84
252334;65
252335;3
252336;27
252337;89
252338;93
252339;92
252340;59
252341;86
252342;46
252343;50
252344;3
252345;74
252346;41
252347;55
252348;89
252349;44
252350;93
252351;21
252352;84
252353;8
252354;26
252355;7
252356;85
252357;67
252358;28
252359;22
252360;28
252361;9
252362;16
252363;50
252364;81
252365;3
252366;38
252367;89
252368;9
252369;74
252370;23
252371;42
252372;3
252373;61
252374;14
252375;97
252376;8
252377;76
252378;77
252379;62
252380;77
252381;57
252382;49
252383;41
252384;88
252385;11
252386;75
252387;12
252388;30
252389;49
252390;63
252391;45
252392;80
252393;4
252394;61
252395;43
252396;1
252397;90
252398;79
252399;92
252400;11
252401;46
252402;44
252403;87
252404;58
252405;33
252406;88
252407;84
252408;31
252409;32
252410;62
252411;74
252412;90
252413;99
252414;58
252415;86
252416;55
252417;17
252418;79
252419;22
252420;90
252421;84
252422;68
252423;84
252424;31
252425;78
252426;96
252427;49
252428;59
252429;37
252430;70
252431;9
252432;81
252433;47
252434;87
252435;75
252436;93
252437;5
252438;53
252439;34
252440;94
252441;62
252442;22
252443;15
252444;97
252445;70
252446;55
252447;41
252448;10
252449;82
252450;67
252451;33
252452;40
252453;36
252454;8
252455;54
252456;49
252457;91
252458;47
252459;91
252460;62
252461;79
252462;52
252463;62
252464;44
252465;26
252466;37
252467;71
252468;58
252469;13
252470;75
252471;26
252472;90
252473;87
252474;76
252475;97
252476;63
252477;1
252478;99
252479;94
252480;62
252481;86
252482;32
252483;42
252484;8
252485;23
252486;61
252487;23
252488;31
252489;32
252490;96
252491;3
252492;76
252493;20
252494;61
252495;15
252496;9
252497;95
252498;36
252499;14
252500;86
252501;68
252502;14
252503;37
252504;69
252505;69
252506;36
252507;54
252508;27
252509;12
252510;83
252511;76
252512;74
252513;40
252514;9
252515;34
252516;88
252517;80
252518;44
252519;20
252520;65
252521;91
252522;26
252523;89
252524;88
252525;92
252526;29
252527;99
252528;49
252529;80
252530;10
252531;8
252532;11
252533;45
252534;79
252535;98
252536;49
252537;72
252538;96
252539;2
252540;92
252541;74
252542;47
252543;57
252544;63
252545;37
252546;85
252547;72
252548;33
252549;86
252550;46
252551;31
252552;10
252553;14
252554;63
252555;17
252556;16
252557;89
252558;65
252559;32
252560;75
252561;62
252562;38
252563;55
252564;53
252565;78
252566;36
252567;88
252568;18
252569;72
252570;54
252571;47
252572;86
252573;65
252574;71
252575;36
252576;6
252577;59
252578;14
252579;21
252580;45
252581;27
252582;82
252583;6
252584;63
252585;86
252586;1
252587;9
252588;23
252589;45
252590;9
252591;78
252592;9
252593;27
252594;98
252595;37
252596;92
252597;99
252598;41
252599;56
252600;39
252601;75
252602;32
252603;78
252604;23
252605;23
252606;17
252607;70
252608;26
252609;80
252610;23
252611;73
252612;87
252613;25
252614;88
252615;13
252616;37
252617;31
252618;13
252619;1
252620;1
252621;21
252622;21
252623;96
252624;83
252625;98
252626;74
252627;13
252628;52
252629;10
252630;97
252631;43
252632;75
252633;98
252634;2
252635;99
252636;58
252637;85
252638;32
252639;98
252640;54
252641;20
252642;76
252643;5
252644;85
252645;33
252646;48
252647;43
252648;3
252649;13
252650;8
252651;10
252652;27
252653;44
252654;59
252655;39
252656;73
252657;27
252658;99
252659;35
252660;62
252661;94
252662;61
252663;4
252664;61
252665;8
252666;55
252667;31
252668;28
252669;36
252670;65
252671;13
252672;90
252673;81
252674;54
252675;40
252676;42
252677;57
252678;4
252679;25
252680;86
252681;68
252682;53
252683;28
252684;27
252685;59
252686;72
252687;95
252688;45
252689;29
252690;30
252691;80
252692;47
252693;72
252694;79
252695;32
252696;84
252697;73
252698;38
252699;1
252700;53
252701;12
252702;6
252703;48
252704;77
252705;59
252706;4
252707;80
252708;36
252709;38
252710;4
252711;63
252712;32
252713;48
252714;99
252715;66
252716;15
252717;59
252718;76
252719;67
252720;12
252721;92
252722;98
252723;16
252724;22
252725;4
252726;48
252727;38
252728;28
252729;72
252730;23
252731;21
252732;85
252733;63
252734;26
252735;25
252736;94
252737;48
252738;18
252739;78
252740;19
252741;84
252742;10
252743;57
252744;8
252745;21
252746;80
252747;8
252748;99
252749;27
252750;42
252751;0
252752;83
252753;69
252754;86
252755;16
252756;64
252757;50
252758;72
252759;58
252760;75
252761;23
252762;89
252763;95
252764;49
252765;4
252766;29
252767;63
252768;49
252769;91
252770;47
252771;56
252772;91
252773;85
252774;71
252775;52
252776;65
252777;56
252778;85
252779;86
252780;12
252781;87
252782;30
252783;66
252784;43
252785;66
252786;26
252787;16
252788;37
252789;10
252790;58
252791;53
252792;26
252793;63
252794;49
252795;4
