idOceny;idRezyser
500780;127
500781;124
500782;121
500783;129
500784;123
500785;115
500786;102
500787;122
500788;115
500789;103
500790;123
500791;125
500792;111
500793;129
500794;111
500795;118
500796;100
500797;125
500798;102
500799;109
500800;113
500801;125
500802;119
500803;123
500804;127
500805;104
500806;121
500807;114
500808;124
500809;119
500810;108
500811;103
500812;110
500813;123
500814;103
500815;106
500816;114
500817;110
500818;126
500819;127
500820;116
500821;127
500822;119
500823;125
500824;106
500825;115
500826;105
500827;126
500828;118
500829;101
500830;108
500831;110
500832;119
500833;100
500834;104
500835;129
500836;124
500837;101
500838;108
500839;120
500840;119
500841;107
500842;126
500843;125
500844;107
500845;103
500846;128
500847;128
500848;102
500849;108
500850;118
500851;118
500852;115
500853;122
500854;127
500855;108
500856;102
500857;108
500858;115
500859;103
500860;100
500861;100
500862;129
500863;106
500864;116
500865;129
500866;129
500867;120
500868;115
500869;111
500870;116
500871;106
500872;102
500873;111
500874;103
500875;122
500876;119
500877;116
500878;123
500879;104
500880;124
500881;109
500882;102
500883;129
500884;117
500885;114
500886;110
500887;104
500888;118
500889;106
500890;125
500891;101
500892;115
500893;126
500894;116
500895;112
500896;109
500897;102
500898;118
500899;114
500900;123
500901;126
500902;121
500903;127
500904;119
500905;107
500906;103
500907;115
500908;109
500909;124
500910;128
500911;125
500912;114
500913;124
500914;123
500915;110
500916;110
500917;112
500918;129
500919;122
500920;108
500921;119
500922;119
500923;102
500924;129
500925;106
500926;111
500927;127
500928;106
500929;101
500930;110
500931;120
500932;110
500933;118
500934;116
500935;100
500936;102
500937;125
500938;102
500939;124
500940;114
500941;106
500942;111
500943;108
500944;125
500945;128
500946;125
500947;114
500948;100
500949;129
500950;118
500951;111
500952;106
500953;112
500954;129
500955;106
500956;128
500957;119
500958;107
500959;112
500960;121
500961;102
500962;109
500963;108
500964;120
500965;125
500966;101
500967;128
500968;109
500969;118
500970;122
500971;128
500972;112
500973;108
500974;123
500975;106
500976;129
500977;107
500978;104
500979;114
500980;126
500981;129
500982;115
500983;120
500984;108
500985;107
500986;127
500987;127
500988;104
500989;105
500990;110
500991;105
500992;103
500993;116
500994;129
500995;108
500996;129
500997;124
500998;128
500999;112
501000;129
501001;126
501002;129
501003;100
501004;103
501005;117
501006;124
501007;125
501008;105
501009;118
501010;123
501011;126
501012;106
501013;117
501014;104
501015;103
501016;106
501017;111
501018;114
501019;114
501020;103
501021;107
501022;121
501023;109
501024;106
501025;116
501026;107
501027;100
501028;116
501029;123
501030;120
501031;106
501032;115
501033;122
501034;114
501035;108
501036;103
501037;101
501038;120
501039;128
501040;124
501041;101
501042;103
501043;115
501044;114
501045;102
501046;108
501047;106
501048;103
501049;107
501050;104
501051;127
501052;123
501053;118
501054;123
501055;128
501056;128
501057;108
501058;117
501059;115
501060;113
501061;125
501062;110
501063;103
501064;124
501065;104
501066;122
501067;111
501068;108
501069;100
501070;121
501071;104
501072;126
501073;100
501074;104
501075;111
501076;126
501077;126
501078;111
501079;100
501080;125
501081;124
501082;123
501083;102
501084;115
501085;110
501086;108
501087;110
501088;104
501089;112
501090;116
501091;121
501092;106
501093;117
501094;111
501095;113
501096;103
501097;106
501098;111
501099;114
501100;116
501101;118
501102;111
501103;122
501104;108
501105;120
501106;108
501107;109
501108;120
501109;114
501110;105
501111;111
501112;126
501113;108
501114;116
501115;112
501116;110
501117;107
501118;121
501119;128
501120;114
501121;106
501122;119
501123;122
501124;124
501125;124
501126;107
501127;108
501128;119
501129;128
501130;128
501131;110
501132;118
501133;107
501134;119
501135;113
501136;115
501137;114
501138;115
501139;116
501140;121
501141;107
501142;108
501143;105
501144;102
501145;110
501146;120
501147;114
501148;104
501149;106
501150;106
501151;122
501152;111
501153;117
501154;115
501155;101
501156;122
501157;124
501158;110
501159;127
501160;103
501161;128
501162;118
501163;128
501164;100
501165;108
501166;129
501167;123
501168;102
501169;126
501170;115
501171;107
501172;100
501173;117
501174;121
501175;106
501176;119
501177;106
501178;129
501179;115
501180;126
501181;103
501182;104
501183;128
501184;107
501185;103
501186;109
501187;111
501188;119
501189;127
501190;128
501191;123
501192;100
501193;111
501194;106
501195;103
501196;114
501197;128
501198;123
501199;118
501200;100
501201;123
501202;129
501203;129
501204;116
501205;110
501206;101
501207;108
501208;124
501209;107
501210;107
501211;102
501212;117
501213;100
501214;125
501215;119
501216;101
501217;125
501218;108
501219;128
501220;113
501221;115
501222;125
501223;105
501224;119
501225;100
501226;107
501227;121
501228;110
501229;125
501230;125
501231;108
501232;102
501233;114
501234;122
501235;120
501236;108
501237;103
501238;114
501239;122
501240;113
501241;114
501242;116
501243;127
501244;123
501245;118
501246;126
501247;117
501248;113
501249;118
501250;118
501251;116
501252;124
501253;101
501254;124
501255;125
501256;108
501257;118
501258;103
501259;120
501260;124
501261;128
501262;101
501263;109
501264;111
501265;108
501266;129
501267;108
501268;119
501269;129
501270;125
501271;125
501272;112
501273;114
501274;122
501275;122
501276;114
501277;118
501278;127
501279;109
501280;109
501281;119
501282;116
501283;102
501284;100
501285;110
501286;122
501287;110
501288;107
501289;120
501290;104
501291;104
501292;124
501293;128
501294;116
501295;102
501296;125
501297;122
501298;107
501299;116
501300;114
501301;101
501302;124
501303;109
501304;123
501305;117
501306;109
501307;127
501308;117
501309;118
501310;109
501311;109
501312;118
501313;123
501314;113
501315;111
501316;106
501317;124
501318;125
501319;115
501320;113
501321;119
501322;128
501323;126
501324;100
501325;101
501326;103
501327;118
501328;118
501329;114
501330;104
501331;125
501332;112
501333;115
501334;114
501335;108
501336;122
501337;102
501338;120
501339;114
501340;129
501341;102
501342;121
501343;129
501344;100
501345;101
501346;119
501347;128
501348;103
501349;103
501350;118
501351;117
501352;105
501353;128
501354;121
501355;110
501356;118
501357;116
501358;127
501359;100
501360;124
501361;102
501362;122
501363;120
501364;129
501365;110
501366;120
501367;112
501368;128
501369;107
501370;101
501371;111
501372;111
501373;118
501374;121
501375;115
501376;111
501377;117
501378;129
501379;121
501380;103
501381;106
501382;121
501383;117
501384;101
501385;100
501386;101
501387;120
501388;115
501389;125
501390;114
501391;117
501392;100
501393;122
501394;116
501395;126
501396;106
501397;117
501398;115
501399;121
501400;104
501401;103
501402;127
501403;125
501404;111
501405;109
501406;121
501407;107
501408;111
501409;119
501410;117
501411;100
501412;108
501413;118
501414;115
501415;101
501416;105
501417;125
501418;123
501419;102
501420;120
501421;129
501422;113
501423;105
501424;119
501425;121
501426;118
501427;122
501428;102
501429;112
501430;111
501431;112
501432;116
501433;126
501434;126
501435;113
501436;119
501437;126
501438;118
501439;123
501440;105
501441;125
501442;108
501443;111
501444;105
501445;120
501446;113
501447;106
501448;123
501449;120
501450;129
501451;126
501452;119
501453;117
501454;103
501455;117
501456;110
501457;127
501458;102
501459;105
501460;103
501461;116
501462;100
501463;123
501464;125
501465;127
501466;112
501467;107
501468;100
501469;123
501470;109
501471;117
501472;107
501473;106
501474;121
501475;107
501476;103
501477;125
501478;122
501479;107
501480;119
501481;102
501482;119
501483;107
501484;123
501485;107
501486;105
501487;106
501488;115
501489;110
501490;126
501491;119
501492;119
501493;101
501494;100
501495;100
501496;111
501497;124
501498;112
501499;113
501500;108
501501;115
501502;119
501503;118
501504;101
501505;105
501506;119
501507;115
501508;112
501509;113
501510;127
501511;111
501512;110
501513;126
501514;105
501515;101
501516;119
501517;128
501518;109
501519;115
501520;118
501521;113
501522;103
501523;127
501524;110
501525;129
501526;123
501527;127
501528;104
501529;123
501530;104
501531;123
501532;108
501533;112
501534;104
501535;124
501536;126
501537;102
501538;116
501539;128
501540;115
501541;119
501542;124
501543;111
501544;102
501545;115
501546;114
501547;107
501548;107
501549;122
501550;114
501551;127
501552;104
501553;125
501554;105
501555;128
501556;129
501557;114
501558;111
501559;107
501560;116
501561;116
501562;105
501563;114
501564;107
501565;103
501566;104
501567;126
501568;115
501569;100
501570;119
501571;115
501572;121
501573;109
501574;114
501575;116
501576;105
501577;112
501578;127
501579;112
501580;110
501581;105
501582;126
501583;126
501584;114
501585;104
501586;104
501587;127
501588;115
501589;121
501590;109
501591;102
501592;101
501593;111
501594;113
501595;123
501596;118
501597;112
501598;123
501599;127
501600;104
501601;125
501602;103
501603;105
501604;100
501605;106
501606;125
501607;119
501608;119
501609;116
501610;112
501611;123
501612;100
501613;126
501614;127
501615;102
501616;123
501617;124
501618;119
501619;121
501620;122
501621;110
501622;114
501623;127
501624;118
501625;105
501626;119
501627;109
501628;129
501629;116
501630;100
501631;101
501632;107
501633;109
501634;119
501635;101
501636;114
501637;101
501638;111
501639;101
501640;126
501641;104
501642;108
501643;122
501644;108
501645;117
501646;123
501647;103
501648;111
501649;128
501650;124
501651;101
501652;118
501653;107
501654;112
501655;127
501656;126
501657;127
501658;127
501659;121
501660;115
501661;102
501662;102
501663;123
501664;117
501665;112
501666;118
501667;127
501668;101
501669;113
501670;110
501671;107
501672;102
501673;106
501674;120
501675;103
501676;108
501677;103
501678;120
501679;103
501680;120
501681;111
501682;106
501683;129
501684;127
501685;128
501686;101
501687;104
501688;123
501689;101
501690;114
501691;100
501692;100
501693;102
501694;121
501695;106
501696;120
501697;113
501698;116
501699;126
501700;100
501701;115
501702;106
501703;111
501704;111
501705;118
501706;120
501707;106
501708;114
501709;109
501710;129
501711;105
501712;125
501713;111
501714;101
501715;121
501716;128
501717;107
501718;104
501719;116
501720;114
501721;127
501722;110
501723;120
501724;115
501725;116
501726;122
501727;111
501728;109
501729;117
501730;124
501731;108
501732;121
501733;118
501734;128
501735;115
501736;109
501737;115
501738;127
501739;127
501740;104
501741;107
501742;119
501743;119
501744;116
501745;104
501746;107
501747;124
501748;102
501749;120
501750;128
501751;100
501752;128
501753;104
501754;127
501755;111
501756;129
501757;105
501758;107
501759;107
501760;109
501761;119
501762;112
501763;102
501764;126
501765;107
501766;113
501767;129
501768;126
501769;105
501770;103
501771;112
501772;126
501773;114
501774;125
501775;109
501776;119
501777;117
501778;114
501779;108
501780;100
501781;105
501782;110
501783;128
501784;104
501785;109
501786;118
501787;119
501788;113
501789;104
501790;108
501791;116
501792;100
501793;125
501794;117
501795;107
501796;129
501797;123
501798;116
501799;110
501800;106
501801;109
501802;126
501803;109
501804;126
501805;113
501806;112
501807;112
501808;114
501809;123
501810;128
501811;114
501812;108
501813;113
501814;101
501815;110
501816;117
501817;114
501818;123
501819;109
501820;123
501821;105
501822;101
501823;128
501824;101
501825;102
501826;121
501827;127
501828;114
501829;120
501830;127
501831;122
501832;120
501833;115
501834;126
501835;107
501836;104
501837;124
501838;106
501839;108
501840;106
501841;124
501842;116
501843;108
501844;114
501845;124
501846;102
501847;126
501848;104
501849;114
501850;102
501851;123
501852;129
501853;101
501854;119
501855;124
501856;128
501857;120
501858;113
501859;112
501860;120
501861;121
501862;122
501863;122
501864;128
501865;102
501866;106
501867;112
501868;121
501869;102
501870;124
501871;118
501872;113
501873;114
501874;114
501875;110
501876;105
501877;117
501878;116
501879;124
501880;129
501881;129
501882;123
501883;101
501884;118
501885;120
501886;113
501887;107
501888;106
501889;126
501890;124
501891;120
501892;122
501893;112
501894;107
501895;128
501896;121
501897;122
501898;107
501899;118
501900;103
501901;119
501902;125
501903;124
501904;110
501905;107
501906;122
501907;118
501908;118
501909;106
501910;110
501911;115
501912;127
501913;127
501914;114
501915;103
501916;101
501917;125
501918;119
501919;114
501920;109
501921;115
501922;107
501923;114
501924;108
501925;129
501926;129
501927;116
501928;108
501929;118
501930;121
501931;115
501932;115
501933;115
501934;124
501935;120
501936;102
501937;120
501938;106
501939;114
501940;129
501941;104
501942;127
501943;100
501944;108
501945;124
501946;126
501947;122
501948;118
501949;124
501950;115
501951;115
501952;125
501953;129
501954;129
501955;119
501956;119
501957;109
501958;106
501959;107
501960;115
501961;122
501962;121
501963;123
501964;111
501965;102
501966;122
501967;108
501968;128
501969;110
501970;113
501971;106
501972;103
501973;123
501974;113
501975;102
501976;111
501977;129
501978;112
501979;123
501980;122
501981;116
501982;117
501983;109
501984;109
501985;128
501986;124
501987;124
501988;112
501989;107
501990;110
501991;116
501992;120
501993;114
501994;111
501995;124
501996;111
501997;106
501998;122
501999;105
502000;116
502001;114
502002;116
502003;113
502004;124
502005;129
502006;105
502007;105
502008;102
502009;103
502010;109
502011;103
502012;102
502013;109
502014;103
502015;125
502016;120
502017;126
502018;102
502019;117
502020;114
502021;115
502022;117
502023;117
502024;105
502025;123
502026;101
502027;126
502028;105
502029;101
502030;129
502031;100
502032;106
502033;102
502034;109
502035;108
502036;116
502037;128
502038;104
502039;128
502040;117
502041;124
502042;120
502043;108
502044;105
502045;119
502046;121
502047;103
502048;102
502049;122
502050;113
502051;111
502052;109
502053;119
502054;122
502055;111
502056;101
502057;104
502058;102
502059;129
502060;123
502061;128
502062;112
502063;108
502064;121
502065;128
502066;110
502067;125
502068;122
502069;128
502070;103
502071;114
502072;114
502073;120
502074;120
502075;124
502076;107
502077;113
502078;107
502079;107
502080;105
502081;128
502082;100
502083;111
502084;117
502085;123
502086;123
502087;102
502088;116
502089;120
502090;127
502091;105
502092;106
502093;122
502094;118
502095;123
502096;107
502097;105
502098;111
502099;122
502100;129
502101;113
502102;119
502103;105
502104;102
502105;125
502106;101
502107;126
502108;101
502109;113
502110;107
502111;117
502112;106
502113;113
502114;108
502115;114
502116;104
502117;105
502118;129
502119;110
502120;114
502121;129
502122;123
502123;105
502124;121
502125;110
502126;108
502127;127
502128;121
502129;103
502130;106
502131;104
502132;104
502133;104
502134;110
502135;112
502136;105
502137;114
502138;115
502139;113
502140;120
502141;117
502142;128
502143;112
502144;121
502145;104
502146;115
502147;105
502148;126
502149;129
502150;100
502151;107
502152;117
502153;101
502154;116
502155;101
502156;122
502157;106
502158;103
502159;126
502160;103
502161;119
502162;111
502163;115
502164;115
502165;105
502166;128
502167;113
502168;103
502169;124
502170;119
502171;110
502172;122
502173;116
502174;119
502175;110
502176;128
502177;127
502178;114
502179;102
502180;104
502181;106
502182;118
502183;117
502184;125
502185;106
502186;116
502187;104
502188;122
502189;129
502190;113
502191;110
502192;119
502193;123
502194;118
502195;128
502196;119
502197;112
502198;113
502199;100
502200;109
502201;104
502202;124
502203;107
502204;107
502205;123
502206;109
502207;123
502208;115
502209;120
502210;111
502211;113
502212;107
502213;122
502214;120
502215;113
502216;104
502217;118
502218;104
502219;115
502220;115
502221;122
502222;129
502223;110
502224;110
502225;123
502226;121
502227;116
502228;104
502229;102
502230;117
502231;104
502232;101
502233;116
502234;127
502235;108
502236;119
502237;101
502238;111
502239;108
502240;122
502241;128
502242;123
502243;109
502244;126
502245;121
502246;119
502247;117
502248;113
502249;114
502250;122
502251;114
502252;114
502253;121
502254;100
502255;103
502256;124
502257;117
502258;104
502259;110
502260;123
502261;128
502262;106
502263;125
502264;105
502265;121
502266;126
502267;127
502268;125
502269;105
502270;111
502271;122
502272;104
502273;123
502274;105
502275;113
502276;120
502277;112
502278;102
502279;122
502280;123
502281;128
502282;107
502283;119
502284;116
502285;118
502286;126
502287;105
502288;118
502289;112
502290;116
502291;126
502292;112
502293;122
502294;107
502295;116
502296;108
502297;124
502298;100
502299;111
502300;103
502301;104
502302;109
502303;129
502304;111
502305;107
502306;121
502307;110
502308;121
502309;104
502310;103
502311;101
502312;115
502313;127
502314;110
502315;106
502316;113
502317;128
502318;120
502319;113
502320;100
502321;124
502322;125
502323;107
502324;111
502325;122
502326;129
502327;104
502328;110
502329;121
502330;121
502331;124
502332;125
502333;126
502334;125
502335;112
502336;128
502337;111
502338;118
502339;100
502340;106
502341;120
502342;127
502343;113
502344;129
502345;106
502346;129
502347;119
502348;104
502349;105
502350;125
502351;127
502352;100
502353;116
502354;115
502355;123
502356;126
502357;110
502358;105
502359;100
502360;104
502361;100
502362;102
502363;108
502364;112
502365;122
502366;128
502367;109
502368;126
502369;125
502370;114
502371;106
502372;100
502373;121
502374;109
502375;100
502376;127
502377;110
502378;117
502379;124
502380;123
502381;101
502382;120
502383;127
502384;106
502385;118
502386;118
502387;102
502388;100
502389;128
502390;104
502391;115
502392;123
502393;107
502394;116
502395;120
502396;120
502397;101
502398;104
502399;128
502400;106
502401;121
502402;105
502403;108
502404;122
502405;125
502406;119
502407;126
502408;116
502409;120
502410;117
502411;128
502412;107
502413;113
502414;125
502415;117
502416;110
502417;113
502418;113
502419;119
502420;116
502421;117
502422;127
502423;121
502424;112
502425;114
502426;115
502427;109
502428;104
502429;114
502430;120
502431;129
502432;116
502433;110
502434;127
502435;124
502436;122
502437;126
502438;123
502439;106
502440;126
502441;123
502442;121
502443;109
502444;128
502445;115
502446;108
502447;114
502448;126
502449;109
502450;119
502451;100
502452;110
502453;100
502454;108
502455;127
502456;103
502457;125
502458;123
502459;107
502460;115
502461;116
502462;126
502463;122
502464;123
502465;127
502466;110
502467;129
502468;106
502469;105
502470;109
502471;101
502472;102
502473;129
502474;125
502475;100
502476;102
502477;118
502478;100
502479;107
502480;121
502481;125
502482;120
502483;126
502484;113
502485;106
502486;117
502487;103
502488;101
502489;107
502490;125
502491;110
502492;118
502493;108
502494;102
502495;114
502496;125
502497;118
502498;102
502499;108
502500;107
502501;120
502502;109
502503;106
502504;105
502505;105
502506;112
502507;100
502508;106
502509;115
502510;120
502511;129
502512;122
502513;101
502514;110
502515;100
502516;107
502517;128
502518;101
502519;128
502520;121
502521;120
502522;116
502523;103
502524;110
502525;122
502526;107
502527;122
502528;102
502529;118
502530;101
502531;124
502532;113
502533;101
502534;110
502535;127
502536;116
502537;120
502538;129
502539;126
502540;126
502541;109
502542;121
502543;127
502544;104
502545;108
502546;121
502547;103
502548;114
502549;129
502550;111
502551;104
502552;126
502553;116
502554;110
502555;118
502556;101
502557;129
502558;108
502559;120
502560;123
502561;111
502562;119
502563;100
502564;106
502565;127
502566;123
502567;122
502568;126
502569;107
502570;104
502571;111
502572;110
502573;114
502574;118
502575;127
502576;119
502577;106
502578;117
502579;109
502580;110
502581;123
502582;123
502583;125
502584;102
502585;108
502586;125
502587;107
502588;108
502589;109
502590;108
502591;116
502592;109
502593;124
502594;115
502595;103
502596;111
502597;109
502598;111
502599;117
502600;119
502601;104
502602;123
502603;115
502604;126
502605;104
502606;117
502607;125
502608;126
502609;129
502610;119
502611;109
502612;119
502613;108
502614;125
502615;107
502616;102
502617;118
502618;118
502619;100
502620;120
502621;111
502622;103
502623;121
502624;129
502625;124
502626;111
502627;112
502628;100
502629;106
502630;118
502631;102
502632;111
502633;128
502634;113
502635;123
502636;122
502637;114
502638;117
502639;123
502640;105
502641;122
502642;103
502643;120
502644;111
502645;103
502646;125
502647;102
502648;112
502649;104
502650;119
502651;106
502652;104
502653;102
502654;123
502655;121
502656;118
502657;117
502658;119
502659;105
502660;123
502661;107
502662;119
502663;107
502664;128
502665;109
502666;111
502667;112
502668;121
502669;119
502670;108
502671;107
502672;109
502673;128
502674;120
502675;126
502676;123
502677;128
502678;115
502679;126
502680;123
502681;128
502682;119
502683;105
502684;107
502685;104
502686;101
502687;114
502688;104
502689;120
502690;107
502691;125
502692;113
502693;127
502694;110
502695;121
502696;105
502697;100
502698;112
502699;126
502700;122
502701;125
502702;128
502703;119
502704;128
502705;114
502706;110
502707;124
502708;121
502709;101
502710;128
502711;103
502712;112
502713;101
502714;126
502715;107
502716;116
502717;128
502718;113
502719;126
502720;101
502721;106
502722;118
502723;103
502724;101
502725;121
502726;112
502727;100
502728;103
502729;120
502730;118
502731;127
502732;105
502733;111
502734;104
502735;101
502736;127
502737;116
502738;110
502739;102
502740;121
502741;107
502742;119
502743;117
502744;122
502745;103
502746;124
502747;125
502748;128
502749;110
502750;124
502751;101
502752;113
502753;108
502754;101
502755;112
502756;106
502757;102
502758;107
502759;105
502760;129
502761;102
502762;106
502763;100
502764;125
502765;119
502766;122
502767;125
502768;127
502769;108
502770;116
502771;100
502772;116
502773;122
502774;123
502775;119
502776;120
502777;125
502778;107
502779;105
502780;103
502781;109
502782;108
502783;125
502784;112
502785;126
502786;106
502787;123
502788;113
502789;117
502790;128
502791;124
502792;103
502793;123
502794;108
