idOceny;idAktor
100239;7
100240;91
100241;63
100242;46
100243;52
100244;38
100245;46
100246;41
100247;50
100248;97
100249;10
100250;46
100251;94
100252;15
100253;58
100254;37
100255;17
100256;32
100257;90
100258;67
100259;53
100260;26
100261;35
100262;57
100263;5
100264;21
100265;2
100266;25
100267;54
100268;62
100269;80
100270;74
100271;72
100272;96
100273;17
100274;23
100275;46
100276;97
100277;62
100278;95
100279;96
100280;28
100281;27
100282;99
100283;55
100284;61
100285;32
100286;17
100287;97
100288;50
100289;7
100290;99
100291;65
100292;91
100293;91
100294;50
100295;28
100296;63
100297;43
100298;83
100299;40
100300;89
100301;89
100302;25
100303;14
100304;14
100305;12
100306;99
100307;75
100308;60
100309;10
100310;33
100311;43
100312;97
100313;85
100314;66
100315;70
100316;60
100317;56
100318;3
100319;93
100320;37
100321;15
100322;75
100323;24
100324;1
100325;47
100326;42
100327;48
100328;34
100329;22
100330;27
100331;25
100332;96
100333;46
100334;58
100335;99
100336;2
100337;66
100338;81
100339;9
100340;11
100341;27
100342;6
100343;47
100344;63
100345;9
100346;30
100347;2
100348;27
100349;16
100350;86
100351;78
100352;47
100353;52
100354;97
100355;69
100356;86
100357;10
100358;28
100359;45
100360;53
100361;65
100362;90
100363;64
100364;14
100365;57
100366;23
100367;44
100368;69
100369;74
100370;62
100371;61
100372;97
100373;17
100374;77
100375;59
100376;32
100377;32
100378;29
100379;13
100380;55
100381;65
100382;11
100383;97
100384;41
100385;3
100386;76
100387;85
100388;24
100389;95
100390;33
100391;48
100392;9
100393;88
100394;65
100395;43
100396;54
100397;28
100398;96
100399;46
100400;58
100401;33
100402;54
100403;32
100404;94
100405;47
100406;42
100407;92
100408;90
100409;93
100410;41
100411;21
100412;36
100413;13
100414;10
100415;72
100416;92
100417;23
100418;18
100419;44
100420;29
100421;81
100422;48
100423;59
100424;52
100425;11
100426;28
100427;13
100428;49
100429;65
100430;12
100431;30
100432;37
100433;87
100434;18
100435;42
100436;77
100437;9
100438;8
100439;44
100440;14
100441;79
100442;50
100443;51
100444;73
100445;46
100446;10
100447;14
100448;75
100449;21
100450;41
100451;32
100452;72
100453;38
100454;67
100455;75
100456;82
100457;2
100458;29
100459;7
100460;49
100461;2
100462;95
100463;94
100464;87
100465;96
100466;72
100467;55
100468;90
100469;30
100470;97
100471;75
100472;20
100473;21
100474;29
100475;72
100476;72
100477;82
100478;26
100479;22
100480;12
100481;13
100482;4
100483;84
100484;58
100485;97
100486;15
100487;52
100488;66
100489;57
100490;91
100491;78
100492;18
100493;0
100494;50
100495;71
100496;24
100497;11
100498;30
100499;29
100500;15
100501;6
100502;49
100503;70
100504;0
100505;84
100506;78
100507;46
100508;41
100509;34
100510;65
100511;8
100512;53
100513;82
100514;2
100515;99
100516;80
100517;33
100518;61
100519;63
100520;7
100521;43
100522;58
100523;62
100524;85
100525;63
100526;32
100527;38
100528;22
100529;46
100530;71
100531;41
100532;9
100533;14
100534;80
100535;63
100536;21
100537;46
100538;55
100539;10
100540;97
100541;49
100542;12
100543;70
100544;82
100545;42
100546;31
100547;36
100548;9
100549;80
100550;51
100551;65
100552;19
100553;91
100554;71
100555;58
100556;68
100557;57
100558;4
100559;20
100560;46
100561;25
100562;25
100563;36
100564;5
100565;35
100566;81
100567;23
100568;30
100569;79
100570;71
100571;31
100572;58
100573;61
100574;39
100575;14
100576;28
100577;49
100578;65
100579;81
100580;34
100581;58
100582;51
100583;25
100584;15
100585;53
100586;78
100587;80
100588;87
100589;53
100590;36
100591;74
100592;52
100593;5
100594;72
100595;86
100596;72
100597;35
100598;99
100599;77
100600;26
100601;2
100602;36
100603;1
100604;83
100605;17
100606;79
100607;9
100608;62
100609;46
100610;59
100611;13
100612;4
100613;54
100614;10
100615;60
100616;46
100617;74
100618;83
100619;26
100620;17
100621;56
100622;21
100623;86
100624;16
100625;19
100626;44
100627;64
100628;58
100629;41
100630;64
100631;85
100632;48
100633;83
100634;48
100635;55
100636;34
100637;44
100638;80
100639;62
100640;66
100641;92
100642;7
100643;29
100644;24
100645;39
100646;96
100647;89
100648;66
100649;12
100650;33
100651;96
100652;75
100653;39
100654;22
100655;96
100656;49
100657;66
100658;39
100659;21
100660;11
100661;32
100662;18
100663;93
100664;38
100665;18
100666;93
100667;52
100668;44
100669;78
100670;15
100671;90
100672;59
100673;29
100674;89
100675;4
100676;45
100677;95
100678;30
100679;27
100680;35
100681;61
100682;17
100683;26
100684;62
100685;84
100686;55
100687;99
100688;64
100689;64
100690;64
100691;10
100692;14
100693;65
100694;18
100695;16
100696;52
100697;67
100698;57
100699;16
100700;33
100701;5
100702;56
100703;8
100704;46
100705;38
100706;16
100707;51
100708;51
100709;56
100710;26
100711;94
100712;52
100713;79
100714;23
100715;48
100716;84
100717;57
100718;18
100719;26
100720;51
100721;84
100722;2
100723;76
100724;94
100725;5
100726;28
100727;27
100728;23
100729;54
100730;32
100731;97
100732;75
100733;99
100734;69
100735;93
100736;87
100737;30
100738;86
100739;81
100740;12
100741;64
100742;15
100743;12
100744;60
100745;70
100746;3
100747;15
100748;44
100749;66
100750;55
100751;98
100752;28
100753;83
100754;32
100755;85
100756;21
100757;95
100758;17
100759;14
100760;32
100761;47
100762;34
100763;34
100764;20
100765;89
100766;67
100767;64
100768;10
100769;92
100770;95
100771;98
100772;10
100773;94
100774;77
100775;54
100776;17
100777;38
100778;33
100779;85
100780;49
100781;80
100782;92
100783;10
100784;85
100785;12
100786;47
100787;2
100788;40
100789;91
100790;75
100791;93
100792;67
100793;68
100794;83
100795;18
100796;50
100797;44
100798;47
100799;56
100800;98
100801;91
100802;55
100803;8
100804;48
100805;50
100806;31
100807;55
100808;65
100809;4
100810;31
100811;85
100812;14
100813;87
100814;26
100815;38
100816;71
100817;97
100818;21
100819;13
100820;55
100821;35
100822;31
100823;72
100824;69
100825;51
100826;44
100827;35
100828;98
100829;78
100830;81
100831;7
100832;8
100833;70
100834;50
100835;11
100836;77
100837;73
100838;56
100839;96
100840;84
100841;98
100842;14
100843;45
100844;92
100845;83
100846;94
100847;40
100848;64
100849;35
100850;56
100851;89
100852;96
100853;75
100854;54
100855;34
100856;8
100857;82
100858;82
100859;96
100860;44
100861;44
100862;82
100863;17
100864;23
100865;37
100866;18
100867;85
100868;31
100869;26
100870;79
100871;72
100872;62
100873;1
100874;37
100875;57
100876;47
100877;35
100878;28
100879;2
100880;50
100881;61
100882;14
100883;23
100884;31
100885;53
100886;51
100887;53
100888;15
100889;66
100890;58
100891;2
100892;67
100893;1
100894;37
100895;20
100896;60
100897;42
100898;22
100899;33
100900;39
100901;83
100902;52
100903;28
100904;95
100905;71
100906;25
100907;49
100908;52
100909;28
100910;16
100911;35
100912;66
100913;78
100914;25
100915;1
100916;37
100917;39
100918;6
100919;50
100920;70
100921;38
100922;11
100923;50
100924;21
100925;29
100926;88
100927;8
100928;69
100929;43
100930;71
100931;94
100932;79
100933;88
100934;88
100935;42
100936;34
100937;6
100938;67
100939;54
100940;19
100941;13
100942;77
100943;15
100944;14
100945;49
100946;59
100947;20
100948;1
100949;83
100950;13
100951;87
100952;38
100953;37
100954;34
100955;5
100956;7
100957;97
100958;8
100959;1
100960;34
100961;17
100962;94
100963;9
100964;57
100965;27
100966;19
100967;5
100968;36
100969;2
100970;82
100971;58
100972;81
100973;3
100974;21
100975;18
100976;2
100977;23
100978;91
100979;14
100980;33
100981;20
100982;13
100983;59
100984;46
100985;13
100986;51
100987;82
100988;47
100989;79
100990;24
100991;33
100992;6
100993;2
100994;16
100995;61
100996;28
100997;52
100998;90
100999;79
101000;85
101001;51
101002;11
101003;94
101004;84
101005;46
101006;16
101007;52
101008;18
101009;60
101010;82
101011;73
101012;9
101013;56
101014;22
101015;30
101016;26
101017;63
101018;7
101019;81
101020;15
101021;90
101022;62
101023;8
101024;92
101025;54
101026;78
101027;83
101028;88
101029;86
101030;0
101031;93
101032;59
101033;96
101034;35
101035;80
101036;57
101037;13
101038;40
101039;94
101040;31
101041;76
101042;7
101043;85
101044;5
101045;37
101046;48
101047;59
101048;28
101049;12
101050;75
101051;79
101052;98
101053;78
101054;17
101055;50
101056;21
101057;50
101058;27
101059;77
101060;51
101061;87
101062;32
101063;55
101064;38
101065;75
101066;27
101067;72
101068;94
101069;65
101070;97
101071;9
101072;78
101073;20
101074;29
101075;41
101076;71
101077;67
101078;82
101079;51
101080;57
101081;62
101082;72
101083;6
101084;47
101085;94
101086;0
101087;24
101088;20
101089;0
101090;57
101091;35
101092;51
101093;91
101094;85
101095;2
101096;74
101097;95
101098;9
101099;68
101100;88
101101;20
101102;86
101103;23
101104;22
101105;47
101106;14
101107;13
101108;58
101109;14
101110;18
101111;69
101112;21
101113;8
101114;73
101115;28
101116;33
101117;48
101118;4
101119;79
101120;0
101121;54
101122;0
101123;22
101124;26
101125;56
101126;86
101127;72
101128;58
101129;4
101130;9
101131;93
101132;47
101133;96
101134;28
101135;98
101136;85
101137;63
101138;42
101139;14
101140;70
101141;56
101142;33
101143;71
101144;8
101145;55
101146;96
101147;57
101148;37
101149;35
101150;83
101151;18
101152;34
101153;57
101154;93
101155;46
101156;96
101157;84
101158;97
101159;85
101160;61
101161;96
101162;9
101163;92
101164;82
101165;9
101166;40
101167;27
101168;71
101169;47
101170;87
101171;92
101172;80
101173;36
101174;45
101175;64
101176;92
101177;19
101178;96
101179;15
101180;64
101181;73
101182;57
101183;52
101184;80
101185;51
101186;0
101187;32
101188;96
101189;45
101190;85
101191;53
101192;33
101193;50
101194;74
101195;49
101196;11
101197;34
101198;75
101199;76
101200;83
101201;20
101202;66
101203;12
101204;34
101205;22
101206;84
101207;66
101208;13
101209;65
101210;31
101211;37
101212;49
101213;19
101214;21
101215;30
101216;7
101217;65
101218;85
101219;32
101220;68
101221;44
101222;74
101223;83
101224;89
101225;92
101226;21
101227;24
101228;2
101229;37
101230;21
101231;71
101232;23
101233;91
101234;41
101235;69
101236;62
101237;8
101238;31
101239;4
101240;90
101241;13
101242;79
101243;0
101244;64
101245;74
101246;38
101247;93
101248;25
101249;26
101250;57
101251;58
101252;56
101253;7
101254;40
101255;22
101256;15
101257;72
101258;26
101259;4
101260;28
101261;18
101262;86
101263;92
101264;30
101265;86
101266;53
101267;74
101268;7
101269;65
101270;19
101271;95
101272;50
101273;1
101274;2
101275;85
101276;95
101277;57
101278;3
101279;20
101280;66
101281;69
101282;98
101283;18
101284;37
101285;24
101286;66
101287;81
101288;96
101289;12
101290;51
101291;36
101292;90
101293;74
101294;0
101295;9
101296;8
101297;17
101298;97
101299;30
101300;62
101301;14
101302;40
101303;22
101304;51
101305;5
101306;52
101307;13
101308;17
101309;73
101310;24
101311;56
101312;6
101313;89
101314;81
101315;54
101316;22
101317;45
101318;33
101319;89
101320;58
101321;70
101322;92
101323;11
101324;38
101325;9
101326;31
101327;93
101328;30
101329;4
101330;45
101331;82
101332;31
101333;76
101334;24
101335;40
101336;50
101337;50
101338;45
101339;56
101340;34
101341;88
101342;86
101343;47
101344;49
101345;94
101346;60
101347;93
101348;76
101349;19
101350;64
101351;60
101352;14
101353;4
101354;1
101355;93
101356;91
101357;51
101358;62
101359;50
101360;19
101361;48
101362;91
101363;69
101364;15
101365;10
101366;9
101367;21
101368;27
101369;17
101370;10
101371;79
101372;33
101373;61
101374;9
101375;10
101376;74
101377;28
101378;45
101379;54
101380;95
101381;86
101382;93
101383;89
101384;39
101385;59
101386;42
101387;69
101388;36
101389;88
101390;23
101391;29
101392;84
101393;92
101394;70
101395;39
101396;49
101397;15
101398;37
101399;47
101400;39
101401;6
101402;88
101403;2
101404;78
101405;72
101406;70
101407;35
101408;39
101409;66
101410;34
101411;40
101412;94
101413;72
101414;31
101415;76
101416;79
101417;94
101418;3
101419;85
101420;22
101421;25
101422;60
101423;97
101424;32
101425;93
101426;87
101427;20
101428;97
101429;2
101430;90
101431;40
101432;10
101433;13
101434;83
101435;76
101436;42
101437;80
101438;52
101439;42
101440;6
101441;29
101442;86
101443;79
101444;65
101445;75
101446;64
101447;79
101448;76
101449;32
101450;30
101451;13
101452;51
101453;97
101454;50
101455;87
101456;59
101457;53
101458;80
101459;58
101460;54
101461;34
101462;41
101463;20
101464;22
101465;47
101466;10
101467;51
101468;4
101469;54
101470;74
101471;38
101472;2
101473;91
101474;56
101475;23
101476;64
101477;97
101478;85
101479;25
101480;78
101481;53
101482;25
101483;96
101484;62
101485;80
101486;60
101487;24
101488;39
101489;47
101490;88
101491;82
101492;7
101493;19
101494;97
101495;31
101496;46
101497;44
101498;28
101499;65
101500;54
101501;4
101502;81
101503;70
101504;72
101505;75
101506;96
101507;5
101508;32
101509;29
101510;3
101511;90
101512;30
101513;54
101514;53
101515;14
101516;36
101517;92
101518;32
101519;6
101520;46
101521;8
101522;21
101523;36
101524;77
101525;46
101526;66
101527;10
101528;89
101529;93
101530;62
101531;52
101532;14
101533;80
101534;64
101535;18
101536;4
101537;83
101538;0
101539;3
101540;44
101541;21
101542;38
101543;45
101544;62
101545;98
101546;41
101547;94
101548;5
101549;90
101550;91
101551;34
101552;97
101553;99
101554;69
101555;25
101556;47
101557;88
101558;11
101559;95
101560;42
101561;33
101562;16
101563;74
101564;49
101565;23
101566;44
101567;5
101568;58
101569;26
101570;82
101571;51
101572;22
101573;92
101574;98
101575;34
101576;93
101577;49
101578;72
101579;5
101580;74
101581;96
101582;24
101583;66
101584;72
101585;52
101586;94
101587;29
101588;13
101589;55
101590;76
101591;67
101592;36
101593;96
101594;89
101595;84
101596;59
101597;41
101598;78
101599;90
101600;71
101601;29
101602;20
101603;99
101604;32
101605;12
101606;35
101607;91
101608;76
101609;92
101610;54
101611;15
101612;25
101613;94
101614;6
101615;63
101616;81
101617;22
101618;94
101619;71
101620;24
101621;51
101622;4
101623;57
101624;10
101625;16
101626;0
101627;29
101628;15
101629;96
101630;78
101631;13
101632;99
101633;49
101634;41
101635;16
101636;26
101637;45
101638;13
101639;50
101640;78
101641;70
101642;63
101643;54
101644;61
101645;62
101646;70
101647;88
101648;15
101649;34
101650;2
101651;26
101652;87
101653;69
101654;32
101655;37
101656;86
101657;30
101658;17
101659;21
101660;29
101661;10
101662;85
101663;54
101664;31
101665;62
101666;17
101667;93
101668;66
101669;77
101670;86
101671;5
101672;62
101673;59
101674;37
101675;43
101676;58
101677;40
101678;49
101679;59
101680;45
101681;26
101682;2
101683;25
101684;94
101685;8
101686;13
101687;38
101688;18
101689;8
101690;17
101691;92
101692;91
101693;11
101694;78
101695;31
101696;44
101697;65
101698;10
101699;81
101700;70
101701;85
101702;93
101703;37
101704;96
101705;75
101706;98
101707;82
101708;65
101709;13
101710;39
101711;50
101712;52
101713;71
101714;6
101715;93
101716;88
101717;68
101718;66
101719;6
101720;46
101721;6
101722;43
101723;34
101724;12
101725;15
101726;24
101727;56
101728;12
101729;4
101730;40
101731;83
101732;37
101733;44
101734;10
101735;18
101736;71
101737;47
101738;18
101739;10
101740;35
101741;89
101742;20
101743;35
101744;22
101745;2
101746;80
101747;32
101748;45
101749;1
101750;32
101751;17
101752;41
101753;70
101754;98
101755;64
101756;86
101757;5
101758;16
101759;23
101760;52
101761;78
101762;26
101763;3
101764;80
101765;38
101766;10
101767;44
101768;51
101769;0
101770;98
101771;44
101772;4
101773;3
101774;7
101775;54
101776;95
101777;11
101778;10
101779;39
101780;7
101781;62
101782;45
101783;95
101784;43
101785;10
101786;48
101787;30
101788;56
101789;34
101790;63
101791;41
101792;20
101793;12
101794;93
101795;94
101796;45
101797;64
101798;95
101799;91
101800;9
101801;45
101802;59
101803;54
101804;35
101805;52
101806;18
101807;38
101808;24
101809;76
101810;26
101811;83
101812;40
101813;61
101814;70
101815;96
101816;4
101817;1
101818;18
101819;31
101820;18
101821;32
101822;62
101823;48
101824;33
101825;76
101826;71
101827;18
101828;96
101829;27
101830;42
101831;70
101832;89
101833;74
101834;45
101835;91
101836;21
101837;12
101838;76
101839;11
101840;60
101841;12
101842;76
101843;36
101844;95
101845;29
101846;60
101847;22
101848;10
101849;16
101850;53
101851;29
101852;74
101853;87
101854;99
101855;13
101856;44
101857;5
101858;14
101859;98
101860;65
101861;18
101862;88
101863;21
101864;58
101865;99
101866;99
101867;34
101868;11
101869;44
101870;4
101871;74
101872;54
101873;8
101874;84
101875;71
101876;66
101877;91
101878;20
101879;73
101880;47
101881;97
101882;6
101883;35
101884;99
101885;13
101886;2
101887;72
101888;95
101889;31
101890;72
101891;22
101892;44
101893;66
101894;63
101895;56
101896;17
101897;84
101898;54
101899;21
101900;64
101901;17
101902;51
101903;70
101904;42
101905;67
101906;88
101907;88
101908;80
101909;40
101910;65
101911;83
101912;16
101913;0
101914;19
101915;15
101916;79
101917;26
101918;26
101919;52
101920;81
101921;97
101922;94
101923;78
101924;39
101925;7
101926;89
101927;35
101928;45
101929;32
101930;40
101931;90
101932;73
101933;48
101934;88
101935;47
101936;34
101937;88
101938;51
101939;94
101940;49
101941;32
101942;2
101943;11
101944;49
101945;66
101946;62
101947;41
101948;66
101949;15
101950;39
101951;89
101952;85
101953;54
101954;26
101955;47
101956;97
101957;22
101958;51
101959;46
101960;90
101961;39
101962;43
101963;68
101964;96
101965;7
101966;13
101967;73
101968;29
101969;50
101970;63
101971;91
101972;59
101973;6
101974;94
101975;94
101976;67
101977;4
101978;59
101979;75
101980;38
101981;79
101982;16
101983;4
101984;65
101985;87
101986;62
101987;46
101988;51
101989;28
101990;53
101991;1
101992;52
101993;0
101994;27
101995;71
101996;75
101997;31
101998;72
101999;43
102000;78
102001;96
102002;4
102003;54
102004;16
102005;81
102006;30
102007;41
102008;95
102009;8
102010;95
102011;58
102012;11
102013;88
102014;73
102015;46
102016;18
102017;87
102018;35
102019;93
102020;44
102021;3
102022;0
102023;88
102024;45
102025;20
102026;92
102027;11
102028;92
102029;76
102030;13
102031;37
102032;41
102033;92
102034;76
102035;82
102036;69
102037;28
102038;22
102039;31
102040;44
102041;26
102042;25
102043;81
102044;15
102045;7
102046;15
102047;45
102048;0
102049;97
102050;49
102051;48
102052;4
102053;24
102054;50
102055;48
102056;7
102057;25
102058;10
102059;5
102060;86
102061;24
102062;30
102063;11
102064;67
102065;3
102066;20
102067;87
102068;76
102069;33
102070;17
102071;41
102072;25
102073;87
102074;27
102075;88
102076;7
102077;88
102078;29
102079;90
102080;80
102081;76
102082;64
102083;16
102084;49
102085;93
102086;33
102087;37
102088;1
102089;31
102090;4
102091;57
102092;29
102093;74
102094;37
102095;79
102096;56
102097;44
102098;3
102099;38
102100;15
102101;38
102102;59
102103;80
102104;49
102105;73
102106;25
102107;99
102108;65
102109;28
102110;17
102111;87
102112;27
102113;51
102114;11
102115;91
102116;55
102117;78
102118;63
102119;37
102120;40
102121;30
102122;27
102123;26
102124;56
102125;87
102126;64
102127;4
102128;60
102129;59
102130;13
102131;95
102132;59
102133;24
102134;72
102135;6
102136;9
102137;77
102138;59
102139;50
102140;71
102141;9
102142;47
102143;20
102144;45
102145;77
102146;47
102147;69
102148;82
102149;0
102150;17
102151;88
102152;80
102153;45
102154;56
102155;21
102156;16
102157;49
102158;56
102159;41
102160;27
102161;7
102162;95
102163;59
102164;2
102165;70
102166;16
102167;41
102168;28
102169;85
102170;60
102171;21
102172;61
102173;42
102174;15
102175;24
102176;3
102177;11
102178;90
102179;18
102180;21
102181;95
102182;70
102183;15
102184;13
102185;20
102186;41
102187;23
102188;18
102189;71
102190;77
102191;91
102192;6
102193;57
102194;74
102195;93
102196;75
102197;64
102198;33
102199;25
102200;43
102201;21
102202;3
102203;71
102204;10
102205;2
102206;15
102207;17
102208;35
102209;76
102210;71
102211;4
102212;81
102213;97
102214;0
102215;93
102216;57
102217;19
102218;28
102219;36
102220;13
102221;8
102222;25
102223;67
102224;43
102225;80
102226;12
102227;30
102228;32
102229;75
102230;80
102231;24
102232;31
102233;90
102234;69
102235;11
102236;50
102237;91
102238;36
102239;50
102240;47
102241;80
102242;39
102243;49
102244;14
102245;34
102246;42
102247;9
102248;58
102249;44
102250;45
102251;69
102252;14
102253;2
102254;40
102255;16
102256;56
102257;30
102258;76
102259;58
102260;99
102261;21
102262;37
102263;61
102264;13
102265;99
102266;0
102267;19
102268;99
102269;85
102270;87
102271;21
102272;14
102273;21
102274;94
102275;5
102276;62
102277;34
102278;21
102279;29
102280;48
102281;87
102282;76
102283;38
102284;47
102285;54
102286;15
102287;85
102288;51
102289;3
102290;77
102291;73
102292;70
102293;17
102294;93
102295;76
102296;65
102297;99
102298;43
102299;98
102300;84
102301;64
102302;68
102303;16
102304;26
102305;50
102306;99
102307;82
102308;13
102309;9
102310;17
102311;30
102312;25
102313;31
102314;61
102315;25
102316;42
102317;9
102318;92
102319;32
102320;62
102321;54
102322;15
102323;72
102324;32
102325;75
102326;93
102327;57
102328;82
102329;78
102330;66
102331;68
102332;93
102333;31
102334;54
102335;33
102336;85
102337;56
102338;42
102339;91
102340;83
102341;67
102342;17
102343;21
102344;75
102345;51
102346;81
102347;15
102348;40
102349;45
102350;80
102351;93
102352;22
102353;33
102354;52
102355;57
102356;38
102357;88
102358;34
102359;90
102360;37
102361;38
102362;65
102363;27
102364;70
102365;40
102366;61
102367;32
102368;85
102369;87
102370;36
102371;94
102372;23
102373;34
102374;0
102375;8
102376;37
102377;21
102378;76
102379;72
102380;80
102381;79
102382;76
102383;20
102384;13
102385;84
102386;46
102387;1
102388;2
102389;82
102390;25
102391;14
102392;95
102393;27
102394;76
102395;34
102396;32
102397;88
102398;46
102399;30
102400;18
102401;73
102402;4
102403;38
102404;92
102405;25
102406;79
102407;95
102408;29
102409;49
102410;44
102411;20
102412;71
102413;3
102414;8
102415;89
102416;36
102417;83
102418;46
102419;28
102420;69
102421;21
102422;33
102423;32
102424;62
102425;39
102426;11
102427;84
102428;20
102429;4
102430;50
102431;72
102432;93
102433;82
102434;91
102435;19
102436;95
102437;93
102438;21
102439;15
102440;50
102441;58
102442;61
102443;48
102444;41
102445;43
102446;70
102447;87
102448;91
102449;84
102450;25
102451;19
102452;55
102453;2
102454;25
102455;83
102456;59
102457;93
102458;4
102459;33
102460;47
102461;60
102462;67
102463;87
102464;75
102465;48
102466;23
102467;80
102468;52
102469;79
102470;19
102471;0
102472;21
102473;48
102474;42
102475;26
102476;56
102477;52
102478;31
102479;8
102480;45
102481;61
102482;21
102483;2
102484;99
102485;52
102486;97
102487;84
102488;89
102489;32
102490;34
102491;70
102492;99
102493;40
102494;67
102495;25
102496;51
102497;1
102498;93
102499;97
102500;21
102501;54
102502;82
102503;38
102504;49
102505;53
102506;95
102507;97
102508;97
102509;37
102510;95
102511;9
102512;40
102513;22
102514;8
102515;69
102516;71
102517;89
102518;18
102519;46
102520;88
102521;55
102522;30
102523;58
102524;29
102525;26
102526;7
102527;5
102528;13
102529;56
102530;56
102531;82
102532;61
102533;5
102534;10
102535;94
102536;70
102537;56
102538;64
102539;96
102540;94
102541;55
102542;85
102543;79
102544;34
102545;62
102546;8
102547;73
102548;98
102549;75
102550;13
102551;19
102552;6
102553;49
102554;64
102555;30
102556;50
102557;5
102558;62
102559;30
102560;41
102561;68
102562;30
102563;83
102564;24
102565;17
102566;0
102567;41
102568;93
102569;0
102570;82
102571;22
102572;65
102573;68
102574;78
102575;97
102576;96
102577;60
102578;41
102579;61
102580;4
102581;30
102582;32
102583;53
102584;42
102585;55
102586;28
102587;2
102588;2
102589;16
102590;37
102591;62
102592;49
102593;8
102594;13
102595;12
102596;68
102597;54
102598;35
102599;49
102600;51
102601;28
102602;26
102603;10
102604;94
102605;86
102606;11
102607;39
102608;56
102609;74
102610;86
102611;6
102612;11
102613;18
102614;11
102615;86
102616;49
102617;59
102618;38
102619;44
102620;40
102621;76
102622;67
102623;65
102624;35
102625;45
102626;15
102627;96
102628;63
102629;16
102630;41
102631;82
102632;3
102633;86
102634;95
102635;87
102636;27
102637;89
102638;6
102639;2
102640;82
102641;59
102642;68
102643;84
102644;37
102645;31
102646;8
102647;95
102648;16
102649;51
102650;39
102651;53
102652;24
102653;52
102654;89
102655;70
102656;89
102657;41
102658;28
102659;27
102660;88
102661;32
102662;3
102663;34
102664;46
102665;86
102666;53
102667;46
102668;89
102669;87
102670;58
102671;63
102672;71
102673;94
102674;53
102675;86
102676;66
102677;40
102678;80
102679;31
102680;24
102681;41
102682;53
102683;83
102684;1
102685;39
102686;84
102687;39
102688;86
102689;33
102690;27
102691;6
102692;14
102693;63
102694;85
102695;0
102696;94
102697;98
102698;64
102699;98
102700;70
102701;35
102702;13
102703;76
102704;65
102705;24
102706;31
102707;56
102708;16
102709;66
102710;56
102711;7
102712;51
102713;56
102714;4
102715;19
102716;86
102717;4
102718;37
102719;6
102720;70
102721;37
102722;89
102723;82
102724;88
102725;76
102726;58
102727;60
102728;99
102729;15
102730;55
102731;77
102732;46
102733;87
102734;64
102735;4
102736;6
102737;72
102738;0
102739;70
102740;99
102741;38
102742;25
102743;91
102744;48
102745;84
102746;17
102747;66
102748;17
102749;97
102750;63
102751;22
102752;95
102753;80
102754;98
102755;39
102756;55
102757;21
102758;6
102759;28
102760;45
102761;69
102762;16
102763;66
102764;41
102765;21
102766;61
102767;6
102768;18
102769;52
102770;76
102771;98
102772;30
102773;65
102774;44
102775;27
102776;99
102777;6
102778;15
102779;17
102780;62
102781;53
102782;27
102783;42
102784;38
102785;40
102786;21
102787;5
102788;45
102789;42
102790;4
102791;38
102792;81
102793;59
102794;10
102795;86
