idOceny;idRezyser
200384;116
200385;101
200386;129
200387;118
200388;122
200389;115
200390;128
200391;103
200392;122
200393;101
200394;117
200395;101
200396;107
200397;125
200398;114
200399;104
200400;129
200401;106
200402;102
200403;114
200404;116
200405;105
200406;122
200407;127
200408;111
200409;122
200410;106
200411;125
200412;114
200413;102
200414;129
200415;126
200416;110
200417;126
200418;125
200419;105
200420;112
200421;105
200422;115
200423;112
200424;128
200425;111
200426;102
200427;112
200428;107
200429;123
200430;120
200431;101
200432;109
200433;123
200434;102
200435;106
200436;103
200437;100
200438;112
200439;124
200440;122
200441;112
200442;114
200443;123
200444;114
200445;120
200446;112
200447;116
200448;117
200449;100
200450;125
200451;127
200452;107
200453;103
200454;114
200455;113
200456;114
200457;102
200458;100
200459;117
200460;121
200461;105
200462;104
200463;112
200464;125
200465;111
200466;114
200467;109
200468;117
200469;103
200470;100
200471;129
200472;113
200473;105
200474;116
200475;120
200476;100
200477;123
200478;125
200479;120
200480;104
200481;110
200482;129
200483;115
200484;101
200485;114
200486;120
200487;101
200488;123
200489;112
200490;109
200491;104
200492;125
200493;126
200494;102
200495;124
200496;122
200497;128
200498;101
200499;102
200500;110
200501;122
200502;118
200503;106
200504;105
200505;129
200506;102
200507;119
200508;109
200509;105
200510;107
200511;109
200512;128
200513;120
200514;127
200515;100
200516;123
200517;109
200518;122
200519;100
200520;115
200521;113
200522;125
200523;107
200524;121
200525;107
200526;106
200527;113
200528;120
200529;113
200530;100
200531;111
200532;102
200533;112
200534;120
200535;100
200536;125
200537;128
200538;125
200539;117
200540;104
200541;104
200542;117
200543;108
200544;124
200545;117
200546;117
200547;126
200548;114
200549;128
200550;125
200551;101
200552;111
200553;111
200554;126
200555;118
200556;119
200557;110
200558;122
200559;129
200560;120
200561;109
200562;119
200563;111
200564;105
200565;103
200566;100
200567;124
200568;102
200569;113
200570;103
200571;109
200572;116
200573;123
200574;119
200575;125
200576;121
200577;118
200578;129
200579;106
200580;100
200581;113
200582;126
200583;118
200584;114
200585;110
200586;105
200587;109
200588;112
200589;105
200590;121
200591;115
200592;101
200593;104
200594;124
200595;118
200596;114
200597;101
200598;118
200599;107
200600;123
200601;118
200602;129
200603;113
200604;100
200605;111
200606;127
200607;108
200608;127
200609;121
200610;119
200611;120
200612;104
200613;100
200614;124
200615;116
200616;104
200617;101
200618;103
200619;127
200620;127
200621;128
200622;125
200623;120
200624;128
200625;113
200626;126
200627;103
200628;124
200629;121
200630;110
200631;108
200632;121
200633;122
200634;107
200635;115
200636;126
200637;121
200638;129
200639;122
200640;124
200641;121
200642;124
200643;107
200644;104
200645;114
200646;107
200647;110
200648;116
200649;116
200650;128
200651;111
200652;111
200653;116
200654;122
200655;113
200656;121
200657;114
200658;113
200659;116
200660;125
200661;105
200662;123
200663;111
200664;108
200665;103
200666;107
200667;129
200668;128
200669;118
200670;105
200671;110
200672;102
200673;115
200674;119
200675;115
200676;108
200677;108
200678;103
200679;104
200680;126
200681;101
200682;127
200683;114
200684;103
200685;103
200686;109
200687;113
200688;121
200689;125
200690;106
200691;117
200692;119
200693;105
200694;108
200695;120
200696;117
200697;101
200698;126
200699;108
200700;124
200701;121
200702;118
200703;114
200704;124
200705;110
200706;112
200707;127
200708;116
200709;105
200710;127
200711;106
200712;103
200713;115
200714;116
200715;101
200716;116
200717;120
200718;103
200719;129
200720;117
200721;123
200722;120
200723;110
200724;119
200725;109
200726;109
200727;106
200728;110
200729;113
200730;127
200731;119
200732;119
200733;127
200734;111
200735;127
200736;117
200737;129
200738;110
200739;104
200740;106
200741;125
200742;105
200743;124
200744;118
200745;101
200746;123
200747;102
200748;118
200749;106
200750;122
200751;101
200752;102
200753;108
200754;120
200755;117
200756;109
200757;101
200758;110
200759;116
200760;104
200761;104
200762;104
200763;109
200764;114
200765;112
200766;106
200767;112
200768;119
200769;120
200770;112
200771;116
200772;112
200773;104
200774;123
200775;109
200776;128
200777;102
200778;121
200779;105
200780;103
200781;109
200782;116
200783;125
200784;128
200785;101
200786;127
200787;105
200788;124
200789;106
200790;106
200791;108
200792;127
200793;104
200794;118
200795;129
200796;120
200797;119
200798;124
200799;126
200800;125
200801;117
200802;104
200803;104
200804;116
200805;114
200806;115
200807;107
200808;101
200809;114
200810;118
200811;127
200812;119
200813;105
200814;105
200815;122
200816;124
200817;107
200818;100
200819;104
200820;121
200821;109
200822;117
200823;101
200824;123
200825;105
200826;119
200827;124
200828;115
200829;127
200830;128
200831;109
200832;123
200833;122
200834;110
200835;106
200836;111
200837;127
200838;110
200839;113
200840;122
200841;111
200842;119
200843;122
200844;121
200845;112
200846;112
200847;114
200848;102
200849;119
200850;121
200851;104
200852;110
200853;123
200854;125
200855;111
200856;125
200857;111
200858;107
200859;105
200860;106
200861;103
200862;110
200863;102
200864;129
200865;116
200866;108
200867;119
200868;100
200869;127
200870;100
200871;126
200872;110
200873;125
200874;114
200875;101
200876;103
200877;122
200878;110
200879;101
200880;127
200881;128
200882;117
200883;111
200884;119
200885;114
200886;108
200887;109
200888;126
200889;104
200890;120
200891;127
200892;121
200893;101
200894;129
200895;122
200896;105
200897;101
200898;118
200899;104
200900;116
200901;124
200902;129
200903;126
200904;115
200905;114
200906;105
200907;129
200908;125
200909;122
200910;112
200911;101
200912;104
200913;115
200914;128
200915;120
200916;101
200917;123
200918;114
200919;115
200920;117
200921;106
200922;114
200923;113
200924;118
200925;105
200926;100
200927;118
200928;113
200929;118
200930;118
200931;126
200932;121
200933;114
200934;112
200935;102
200936;122
200937;106
200938;123
200939;129
200940;121
200941;102
200942;101
200943;125
200944;115
200945;106
200946;128
200947;117
200948;119
200949;127
200950;115
200951;125
200952;115
200953;116
200954;120
200955;121
200956;111
200957;128
200958;127
200959;120
200960;108
200961;118
200962;111
200963;112
200964;110
200965;124
200966;129
200967;101
200968;100
200969;113
200970;125
200971;121
200972;125
200973;114
200974;100
200975;100
200976;103
200977;101
200978;124
200979;124
200980;104
200981;101
200982;116
200983;121
200984;120
200985;109
200986;119
200987;125
200988;120
200989;123
200990;110
200991;109
200992;127
200993;112
200994;100
200995;112
200996;104
200997;126
200998;102
200999;121
201000;109
201001;129
201002;103
201003;123
201004;117
201005;102
201006;128
201007;118
201008;108
201009;124
201010;128
201011;105
201012;108
201013;110
201014;123
201015;102
201016;113
201017;106
201018;122
201019;128
201020;113
201021;110
201022;114
201023;115
201024;116
201025;106
201026;128
201027;128
201028;113
201029;111
201030;111
201031;117
201032;118
201033;128
201034;100
201035;119
201036;111
201037;119
201038;111
201039;108
201040;100
201041;102
201042;117
201043;113
201044;118
201045;120
201046;119
201047;125
201048;115
201049;103
201050;122
201051;127
201052;110
201053;122
201054;124
201055;110
201056;126
201057;102
201058;122
201059;116
201060;127
201061;125
201062;115
201063;103
201064;104
201065;112
201066;122
201067;114
201068;117
201069;128
201070;113
201071;117
201072;117
201073;123
201074;125
201075;105
201076;125
201077;109
201078;103
201079;125
201080;118
201081;121
201082;103
201083;104
201084;100
201085;128
201086;127
201087;110
201088;109
201089;126
201090;123
201091;100
201092;117
201093;124
201094;100
201095;121
201096;107
201097;119
201098;117
201099;115
201100;121
201101;101
201102;112
201103;121
201104;100
201105;108
201106;121
201107;124
201108;121
201109;128
201110;116
201111;120
201112;103
201113;128
201114;122
201115;106
201116;106
201117;109
201118;115
201119;106
201120;109
201121;100
201122;112
201123;113
201124;117
201125;100
201126;120
201127;115
201128;108
201129;118
201130;115
201131;127
201132;127
201133;114
201134;128
201135;127
201136;124
201137;115
201138;120
201139;126
201140;113
201141;111
201142;122
201143;116
201144;118
201145;107
201146;124
201147;121
201148;115
201149;122
201150;108
201151;121
201152;101
201153;122
201154;118
201155;116
201156;115
201157;109
201158;100
201159;105
201160;103
201161;102
201162;124
201163;121
201164;127
201165;121
201166;119
201167;111
201168;123
201169;102
201170;100
201171;129
201172;108
201173;127
201174;103
201175;105
201176;129
201177;119
201178;114
201179;128
201180;110
201181;109
201182;115
201183;112
201184;117
201185;110
201186;124
201187;104
201188;123
201189;128
201190;118
201191;117
201192;118
201193;121
201194;105
201195;111
201196;108
201197;111
201198;106
201199;101
201200;115
201201;121
201202;126
201203;125
201204;105
201205;111
201206;105
201207;106
201208;117
201209;118
201210;112
201211;115
201212;126
201213;110
201214;111
201215;118
201216;128
201217;104
201218;124
201219;102
201220;117
201221;109
201222;112
201223;105
201224;111
201225;100
201226;118
201227;118
201228;100
201229;111
201230;109
201231;122
201232;114
201233;111
201234;114
201235;106
201236;114
201237;117
201238;125
201239;123
201240;119
201241;108
201242;122
201243;101
201244;114
201245;123
201246;107
201247;125
201248;126
201249;103
201250;105
201251;118
201252;108
201253;119
201254;102
201255;116
201256;127
201257;107
201258;115
201259;106
201260;116
201261;115
201262;126
201263;106
201264;115
201265;125
201266;118
201267;108
201268;106
201269;121
201270;122
201271;103
201272;109
201273;122
201274;124
201275;123
201276;102
201277;129
201278;107
201279;129
201280;104
201281;118
201282;103
201283;105
201284;124
201285;125
201286;102
201287;122
201288;103
201289;110
201290;117
201291;122
201292;100
201293;102
201294;113
201295;119
201296;104
201297;104
201298;108
201299;117
201300;109
201301;116
201302;103
201303;115
201304;129
201305;124
201306;123
201307;107
201308;120
201309;100
201310;119
201311;120
201312;100
201313;123
201314;105
201315;126
201316;123
201317;120
201318;127
201319;119
201320;119
201321;103
201322;117
201323;101
201324;121
201325;110
201326;101
201327;117
201328;114
201329;108
201330;105
201331;127
201332;128
201333;108
201334;107
201335;113
201336;107
201337;106
201338;116
201339;121
201340;109
201341;104
201342;128
201343;110
201344;106
201345;103
201346;110
201347;113
201348;109
201349;107
201350;128
201351;100
201352;122
201353;107
201354;120
201355;108
201356;118
201357;113
201358;121
201359;103
201360;102
201361;101
201362;107
201363;114
201364;124
201365;105
201366;110
201367;113
201368;103
201369;126
201370;113
201371;112
201372;114
201373;116
201374;122
201375;102
201376;112
201377;102
201378;100
201379;103
201380;124
201381;100
201382;107
201383;126
201384;102
201385;102
201386;127
201387;115
201388;102
201389;112
201390;105
201391;122
201392;108
201393;100
201394;129
201395;110
201396;126
201397;101
201398;109
201399;124
201400;110
201401;129
201402;124
201403;100
201404;101
201405;129
201406;123
201407;123
201408;105
201409;117
201410;108
201411;127
201412;102
201413;113
201414;108
201415;112
201416;113
201417;127
201418;101
201419;118
201420;105
201421;128
201422;105
201423;111
201424;105
201425;103
201426;115
201427;108
201428;104
201429;108
201430;112
201431;127
201432;119
201433;121
201434;120
201435;106
201436;115
201437;115
201438;129
201439;122
201440;123
201441;119
201442;101
201443;114
201444;113
201445;129
201446;127
201447;107
201448;121
201449;100
201450;101
201451;101
201452;114
201453;128
201454;113
201455;113
201456;111
201457;110
201458;108
201459;111
201460;100
201461;103
201462;104
201463;114
201464;124
201465;108
201466;119
201467;117
201468;108
201469;125
201470;111
201471;120
201472;111
201473;108
201474;101
201475;102
201476;115
201477;110
201478;122
201479;108
201480;123
201481;122
201482;122
201483;125
201484;118
201485;119
201486;103
201487;116
201488;109
201489;106
201490;118
201491;118
201492;115
201493;120
201494;105
201495;116
201496;106
201497;128
201498;118
201499;110
201500;104
201501;116
201502;108
201503;106
201504;108
201505;128
201506;125
201507;102
201508;104
201509;118
201510;122
201511;122
201512;101
201513;102
201514;103
201515;117
201516;119
201517;126
201518;103
201519;122
201520;127
201521;106
201522;126
201523;127
201524;128
201525;117
201526;118
201527;107
201528;121
201529;110
201530;117
201531;125
201532;102
201533;103
201534;115
201535;106
201536;104
201537;114
201538;110
201539;126
201540;108
201541;125
201542;126
201543;127
201544;123
201545;110
201546;104
201547;117
201548;112
201549;120
201550;105
201551;119
201552;124
201553;100
201554;120
201555;102
201556;128
201557;103
201558;122
201559;120
201560;127
201561;102
201562;121
201563;111
201564;116
201565;106
201566;106
201567;127
201568;123
201569;113
201570;126
201571;107
201572;123
201573;118
201574;106
201575;102
201576;126
201577;106
201578;126
201579;128
201580;125
201581;122
201582;105
201583;102
201584;123
201585;104
201586;123
201587;121
201588;112
201589;102
201590;102
201591;102
201592;104
201593;129
201594;112
201595;126
201596;107
201597;107
201598;125
201599;125
201600;112
201601;120
201602;124
201603;101
201604;115
201605;107
201606;106
201607;110
201608;105
201609;114
201610;115
201611;111
201612;106
201613;128
201614;116
201615;104
201616;117
201617;108
201618;116
201619;103
201620;116
201621;127
201622;122
201623;124
201624;111
201625;116
201626;109
201627;127
201628;115
201629;110
201630;116
201631;106
201632;106
201633;114
201634;119
201635;107
201636;103
201637;126
201638;127
201639;117
201640;103
201641;119
201642;112
201643;109
201644;124
201645;109
201646;105
201647;110
201648;129
201649;100
201650;121
201651;117
201652;122
201653;113
201654;119
201655;100
201656;106
201657;118
201658;119
201659;127
201660;129
201661;124
201662;116
201663;104
201664;115
201665;102
201666;114
201667;101
201668;104
201669;123
201670;107
201671;125
201672;113
201673;118
201674;119
201675;109
201676;123
201677;121
201678;121
201679;106
201680;119
201681;121
201682;105
201683;102
201684;101
201685;110
201686;107
201687;101
201688;113
201689;122
201690;113
201691;120
201692;112
201693;111
201694;103
201695;115
201696;121
201697;115
201698;120
201699;129
201700;108
201701;106
201702;120
201703;108
201704;111
201705;115
201706;107
201707;119
201708;117
201709;100
201710;121
201711;110
201712;112
201713;102
201714;113
201715;123
201716;122
201717;111
201718;107
201719;108
201720;126
201721;123
201722;101
201723;122
201724;112
201725;113
201726;120
201727;120
201728;101
201729;118
201730;122
201731;116
201732;125
201733;125
201734;100
201735;125
201736;104
201737;126
201738;105
201739;105
201740;123
201741;125
201742;127
201743;117
201744;113
201745;112
201746;102
201747;106
201748;119
201749;114
201750;128
201751;123
201752;103
201753;108
201754;117
201755;110
201756;120
201757;113
201758;123
201759;102
201760;108
201761;120
201762;117
201763;118
201764;125
201765;114
201766;115
201767;120
201768;105
201769;115
201770;121
201771;115
201772;127
201773;108
201774;126
201775;124
201776;101
201777;127
201778;112
201779;129
201780;105
201781;129
201782;118
201783;106
201784;113
201785;100
201786;100
201787;129
201788;100
201789;105
201790;110
201791;108
201792;105
201793;106
201794;102
201795;109
201796;110
201797;124
201798;121
201799;124
201800;107
201801;107
201802;122
201803;123
201804;123
201805;102
201806;123
201807;116
201808;112
201809;108
201810;122
201811;112
201812;106
201813;113
201814;115
201815;114
201816;100
201817;107
201818;120
201819;122
201820;111
201821;114
201822;107
201823;105
201824;100
201825;127
201826;107
201827;108
201828;108
201829;121
201830;126
201831;110
201832;119
201833;108
201834;108
201835;123
201836;100
201837;100
201838;101
201839;129
201840;129
201841;105
201842;110
201843;119
201844;122
201845;107
201846;106
201847;111
201848;112
201849;118
201850;100
201851;115
201852;122
201853;110
201854;115
201855;125
201856;121
201857;122
201858;119
201859;100
201860;111
201861;112
201862;122
201863;109
201864;115
201865;128
201866;117
201867;119
201868;113
201869;109
201870;114
201871;126
201872;112
201873;127
201874;113
201875;110
201876;117
201877;122
201878;116
201879;126
201880;128
201881;119
201882;114
201883;124
201884;114
201885;125
201886;113
201887;104
201888;102
201889;102
201890;112
201891;105
201892;100
201893;126
201894;128
201895;104
201896;129
201897;128
201898;107
201899;126
201900;123
201901;115
201902;107
201903;114
201904;127
201905;127
201906;113
201907;106
201908;122
201909;120
201910;101
201911;115
201912;121
201913;128
201914;108
201915;116
201916;114
201917;112
201918;114
201919;119
201920;113
201921;129
201922;114
201923;111
201924;120
201925;105
201926;110
201927;106
201928;122
201929;111
201930;110
201931;108
201932;112
201933;126
201934;123
201935;117
201936;126
201937;111
201938;109
201939;122
201940;120
201941;122
201942;106
201943;108
201944;120
201945;102
201946;125
201947;116
201948;102
201949;121
201950;121
201951;100
201952;108
201953;107
201954;113
201955;117
201956;101
201957;110
201958;114
201959;102
201960;100
201961;113
201962;123
201963;118
201964;119
201965;118
201966;127
201967;125
201968;127
201969;105
201970;101
201971;110
201972;123
201973;110
201974;104
201975;104
201976;108
201977;113
201978;109
201979;108
201980;106
201981;101
201982;129
201983;101
201984;103
201985;118
201986;122
201987;126
201988;100
201989;111
201990;103
201991;127
201992;115
201993;121
201994;119
201995;121
201996;123
201997;129
201998;119
201999;118
202000;108
202001;123
202002;121
202003;111
202004;126
202005;118
202006;117
202007;120
202008;123
202009;115
202010;115
202011;115
202012;112
202013;114
202014;101
202015;114
202016;128
202017;116
202018;107
202019;125
202020;121
202021;114
202022;108
202023;120
202024;100
202025;118
202026;119
202027;106
202028;123
202029;116
202030;120
202031;116
202032;127
202033;114
202034;117
202035;121
202036;107
202037;121
202038;110
202039;121
202040;126
202041;106
202042;110
202043;124
202044;100
202045;106
202046;105
202047;127
202048;122
202049;108
202050;107
202051;127
202052;116
202053;120
202054;100
202055;124
202056;100
202057;123
202058;119
202059;111
202060;110
202061;108
202062;101
202063;122
202064;123
202065;105
202066;118
202067;108
202068;102
202069;120
202070;106
202071;108
202072;109
202073;107
202074;107
202075;109
202076;128
202077;104
202078;125
202079;118
202080;124
202081;111
202082;116
202083;103
202084;117
202085;108
202086;126
202087;100
202088;124
202089;122
202090;100
202091;124
202092;102
202093;104
202094;108
202095;125
202096;127
202097;129
202098;123
202099;113
202100;105
202101;122
202102;123
202103;122
202104;129
202105;113
202106;103
202107;127
202108;120
202109;108
202110;101
202111;108
202112;113
202113;106
202114;115
202115;105
202116;109
202117;109
202118;113
202119;113
202120;101
202121;105
202122;113
202123;106
202124;126
202125;114
202126;110
202127;112
202128;115
202129;100
202130;120
202131;110
202132;114
202133;101
202134;105
202135;107
202136;105
202137;128
202138;107
202139;129
202140;123
202141;104
202142;105
202143;106
202144;128
202145;103
202146;123
202147;127
202148;114
202149;100
202150;106
202151;127
202152;100
202153;109
202154;105
202155;111
202156;103
202157;102
202158;124
202159;118
202160;103
202161;105
202162;122
202163;120
202164;107
202165;122
202166;120
202167;103
202168;107
202169;101
202170;124
202171;113
202172;117
202173;100
202174;127
202175;115
202176;108
202177;116
202178;118
202179;124
202180;122
202181;123
202182;105
202183;112
202184;102
202185;100
202186;121
202187;122
202188;104
202189;121
202190;112
202191;119
202192;107
202193;113
202194;125
202195;110
202196;118
202197;127
202198;108
202199;112
202200;119
202201;121
202202;126
202203;113
202204;106
202205;105
202206;107
202207;117
202208;123
202209;116
202210;121
202211;110
202212;125
202213;107
202214;116
202215;126
202216;123
202217;129
202218;114
202219;120
202220;129
202221;116
202222;106
202223;124
202224;121
202225;114
202226;116
202227;122
202228;126
202229;102
202230;127
202231;126
202232;122
202233;104
202234;110
202235;129
202236;120
202237;105
202238;106
202239;122
202240;106
202241;124
202242;105
202243;102
202244;125
202245;125
202246;112
202247;100
202248;107
202249;109
202250;126
202251;105
202252;111
202253;100
202254;116
202255;101
202256;122
202257;109
202258;112
202259;114
202260;119
202261;128
202262;112
202263;103
202264;109
202265;115
202266;104
202267;127
202268;101
202269;120
202270;114
202271;108
202272;114
202273;105
202274;100
202275;108
202276;104
202277;117
202278;101
202279;124
202280;124
202281;113
202282;117
202283;105
202284;104
202285;126
202286;104
202287;104
202288;118
202289;127
202290;125
202291;123
202292;124
202293;101
202294;120
202295;102
202296;103
202297;106
202298;114
202299;117
202300;113
202301;107
202302;110
202303;116
202304;124
202305;100
202306;102
202307;116
202308;112
202309;112
202310;125
202311;108
202312;123
202313;112
202314;121
202315;107
202316;108
202317;114
202318;115
202319;126
202320;100
202321;120
202322;127
202323;102
202324;125
202325;103
202326;121
202327;109
202328;114
202329;106
202330;113
202331;112
202332;103
202333;125
202334;121
202335;103
202336;129
202337;115
202338;125
202339;118
202340;106
202341;101
202342;115
202343;126
202344;118
202345;113
202346;127
202347;102
202348;128
202349;115
202350;108
202351;126
202352;102
202353;100
202354;128
202355;120
202356;123
202357;120
202358;100
202359;100
202360;124
202361;123
202362;108
202363;120
202364;121
202365;110
202366;115
202367;108
202368;106
202369;108
202370;118
202371;101
202372;101
202373;124
202374;104
202375;100
202376;125
202377;114
202378;109
202379;119
202380;121
202381;118
202382;114
202383;115
202384;102
202385;110
202386;107
202387;125
202388;116
202389;112
202390;103
202391;102
202392;125
202393;108
202394;118
202395;125
202396;124
202397;101
202398;102
202399;116
202400;103
202401;112
202402;119
202403;112
202404;106
202405;129
202406;127
202407;119
202408;129
202409;107
202410;103
202411;100
202412;102
202413;103
202414;106
202415;118
202416;127
202417;129
202418;119
202419;105
202420;121
202421;122
202422;127
202423;107
202424;109
202425;106
202426;129
202427;128
202428;127
202429;104
202430;121
202431;115
202432;121
202433;125
202434;122
202435;117
202436;127
202437;101
202438;127
202439;113
202440;108
202441;114
202442;129
202443;119
202444;108
202445;108
202446;111
202447;123
202448;103
202449;114
202450;113
202451;126
202452;119
202453;127
202454;110
202455;121
202456;120
202457;114
202458;115
202459;120
202460;107
202461;121
202462;108
202463;115
202464;108
202465;115
202466;119
202467;115
202468;129
202469;110
202470;128
202471;121
202472;114
202473;105
202474;100
202475;124
202476;114
202477;120
202478;121
202479;102
202480;106
202481;121
202482;100
202483;119
202484;127
202485;109
202486;119
202487;100
202488;107
202489;111
202490;106
202491;118
202492;101
202493;127
202494;101
202495;100
202496;129
202497;124
202498;100
202499;109
202500;110
202501;107
202502;129
202503;122
202504;117
202505;126
202506;126
202507;120
202508;105
202509;127
202510;113
202511;128
202512;112
202513;117
202514;123
202515;118
202516;115
202517;107
202518;129
202519;115
202520;128
202521;111
202522;121
202523;113
202524;120
202525;118
202526;129
202527;100
202528;120
202529;129
202530;103
202531;128
202532;124
202533;123
202534;116
202535;109
202536;119
202537;106
202538;104
202539;121
202540;123
202541;118
202542;112
202543;123
202544;103
202545;113
202546;126
202547;108
202548;124
202549;118
202550;123
202551;112
202552;107
202553;116
202554;101
202555;108
202556;104
202557;110
202558;122
202559;114
202560;110
202561;103
202562;123
202563;106
202564;128
202565;103
202566;120
202567;101
202568;112
202569;128
202570;122
202571;115
202572;100
202573;112
202574;107
202575;106
202576;109
202577;106
202578;113
202579;127
202580;127
202581;129
202582;119
202583;114
202584;127
202585;109
202586;102
202587;126
202588;128
202589;107
202590;105
202591;126
202592;105
202593;109
202594;116
202595;119
202596;117
202597;124
202598;128
202599;126
202600;103
202601;102
202602;128
202603;110
202604;118
202605;105
202606;100
202607;125
202608;117
202609;107
202610;113
202611;127
202612;119
202613;102
202614;117
202615;100
202616;107
202617;115
202618;111
202619;117
202620;114
202621;123
202622;115
202623;106
202624;111
202625;118
202626;104
202627;110
202628;107
202629;113
202630;126
202631;105
202632;109
202633;127
202634;115
202635;116
202636;125
202637;123
202638;114
202639;118
202640;115
202641;100
202642;126
202643;113
202644;124
202645;115
202646;122
202647;122
202648;110
202649;111
202650;105
202651;126
202652;123
202653;127
202654;119
202655;128
202656;122
202657;119
202658;112
202659;111
202660;117
202661;114
202662;108
202663;120
202664;100
202665;121
202666;108
202667;127
202668;111
202669;111
202670;126
202671;115
202672;124
202673;129
202674;108
202675;111
202676;125
202677;112
202678;109
202679;109
202680;103
202681;113
202682;100
202683;121
202684;114
202685;125
202686;116
202687;102
202688;110
202689;117
202690;119
202691;119
202692;100
202693;102
202694;116
202695;100
202696;128
202697;114
202698;108
202699;123
202700;117
202701;117
202702;106
202703;113
202704;110
202705;129
202706;111
202707;117
202708;107
202709;123
202710;108
202711;128
202712;109
202713;102
202714;119
202715;114
202716;125
202717;115
202718;113
202719;126
202720;127
202721;116
202722;105
202723;108
202724;106
202725;127
202726;107
202727;113
202728;108
202729;128
202730;127
202731;123
202732;117
202733;108
202734;119
202735;118
202736;109
202737;126
202738;127
202739;120
202740;112
202741;120
202742;103
202743;110
202744;108
202745;102
202746;124
202747;105
202748;110
202749;120
202750;122
202751;106
202752;102
202753;117
202754;119
202755;127
202756;127
202757;108
202758;129
202759;113
202760;117
202761;129
202762;120
202763;120
202764;119
202765;100
202766;104
202767;111
202768;100
202769;108
202770;128
202771;114
202772;107
202773;123
202774;102
202775;121
202776;115
202777;114
202778;105
202779;127
202780;104
202781;105
202782;108
202783;129
202784;102
202785;100
202786;124
202787;108
202788;111
202789;123
202790;108
202791;111
202792;112
202793;105
202794;103
